-188.2261	100.6722	-0.9978636	-0.06533264	1.267738	
-187.7624	101.2316	0.6381931	0.7698764	0.7266532	
-185.3288	103.497	0.7319408	0.6813682	3.324809	
-182.7678	106.0942	0.7021321	0.7120466	3.647512	
-179.5392	107.8829	0.8747259	0.484618	3.690941	
-176.3301	108.6686	0.9713143	0.2377991	3.303912	
-173.6415	110.5178	0.8239251	0.5666987	3.263159	
-171.4318	113.1524	0.6426291	0.7661774	3.438557	
-169.623	116.1706	0.5140464	0.8577623	3.518792	
-167.4546	119.1791	0.5847042	0.8112466	3.708405	
-165.4207	120.2202	0.890171	0.4556267	2.284933	
-162.9767	120.2575	0.9998834	0.01526671	2.444224	
-160.8624	119.1109	0.8790609	-0.4767096	2.405219	
-158.3879	117.8404	0.8896038	-0.4567331	2.781595	
-156.6167	117.2667	0.9513373	-0.3081515	1.861746	
-154.2045	117.2704	0.9999988	0.001527619	2.41225	
-151.5881	117.7564	0.9831819	0.1826289	2.661134	
-148.3662	118.9535	0.9373902	0.3482811	3.437073	
-145.9386	119.3787	0.9850008	0.1725497	2.464579	
-143.1288	118.7912	0.9788286	-0.2046816	2.870542	
-140.6106	117.3484	0.8676806	-0.4971221	2.902295	
-138.58	116.2954	0.8877392	-0.4603468	2.287359	
-136.3764	117.1025	0.9390069	0.3438982	2.346733	
-133.3882	118.692	0.8828659	0.4696251	3.384665	
-132.1514	119.2095	0.9224975	0.3860033	1.340726	
-131.8479	119.2382	0.9955727	0.09399524	0.3047857	
-129.385	119.9666	0.9589359	0.283623	2.56839	
-126.3225	120.7729	0.967043	0.2546128	3.166878	
-122.7978	122.1841	0.9283571	0.3716896	3.796679	
-118.8531	124.4496	0.8671634	0.4980238	4.549016	
-114.7083	127.0363	0.8483483	0.5294386	4.885727	
-110.7153	129.1272	0.8858952	0.4638854	4.507241	
-107.3125	129.4654	0.9950976	0.09889797	3.419642	
-103.7614	127.9057	0.9155818	-0.4021319	3.878503	
-100.3701	125.8667	0.8570171	-0.515288	3.957102	
-96.94492	124.824	0.9566569	-0.2912171	3.580338	
-92.04047	125.6948	0.9846002	0.1748208	4.981166	
-87.47298	127.6017	0.9228046	0.3852683	4.949574	
-83.75517	129.4113	0.8991475	0.4376457	4.134819	
-80.77389	130.0159	0.9800476	0.1987624	3.041972	
-77.316	130.0046	0.9999946	-0.003283069	3.457904	
-76.20387	129.9596	0.999182	-0.04044161	1.113047	
-74.53101	130.7089	0.9126354	0.4087744	1.832998	
-71.23881	132.4565	0.8832619	0.4688801	3.727319	
-67.42817	134.5941	0.8721545	0.4892306	4.369224	
-63.5006	136.6175	0.8889657	0.4579737	4.418139	
-59.53304	138.6551	0.8895427	0.4568521	4.460216	
-54.27817	140.3795	0.9501499	0.3117934	5.530571	
-49.50549	140.6839	0.997973	0.06363715	4.782372	
-46.43581	140.2763	0.9913021	-0.1316056	3.096613	
-43.72154	139.2574	0.9362115	-0.351437	2.899212	
-40.08973	137.7266	0.9214879	-0.3884071	3.941245	
-35.20676	136.8611	0.9846492	-0.1745449	4.959099	
-30.81262	137.4564	0.9909465	0.1342578	4.43428	
-26.8158	138.6843	0.9559036	0.2936806	4.181194	
-24.59256	139.1497	0.9787891	0.2048708	2.271419	
-22.15997	139.7961	0.9664544	0.2568379	2.517031	
-21.50294	140.0124	0.9498678	0.3126519	0.6917049	
-20.7437	141.7005	0.4101772	0.9120058	1.851003	
-15.83008	144.5141	0.867806	0.4969031	5.662115	
-10.37075	146.3658	0.9470081	0.3212095	5.76482	
-5.432304	147.2855	0.9830958	0.1830922	5.023364	
-1.457327	146.4013	0.9761432	-0.2171276	4.072124	
3.411963	144.9471	0.9581786	-0.286171	5.081819	
9.396818	145.1212	0.999577	0.02908078	5.987388	
15.48256	146.4837	0.9758408	0.2184828	6.236413	
18.79746	148.1085	0.8979366	0.4401249	3.691683	
22.98049	149.5913	0.9425373	0.334101	4.438052	
27.46225	149.2686	0.9974173	-0.07182566	4.493361	
31.46228	147.8769	0.9444726	-0.3285902	4.235206	
34.75648	145.9091	0.8584912	-0.5128283	3.837189	
37.47583	144.0007	0.8185405	-0.5744488	3.322197	
40.02942	143.5893	0.987271	-0.1590472	2.586509	
43.60979	144.3351	0.9789863	0.203926	3.657228	
46.83626	145.2292	0.9636824	0.267051	3.348065	
47.44279	145.4547	0.9373267	0.3484519	0.6470882	
50.06394	146.345	0.9468701	0.321616	2.768222	
54.22017	147.9535	0.9325926	0.3609307	4.456633	
58.75476	149.9098	0.9181964	0.3961253	4.938586	
64.19582	151.4947	0.9600991	0.27966	5.667185	
68.2259	151.6865	0.9988694	0.04753898	4.034644	
72.76435	150.4436	0.9644858	-0.2641349	4.705567	
77.18941	150.2854	0.9993617	-0.03572195	4.427883	
80.66764	152.0323	0.8936225	0.4488194	3.892285	
84.77937	154.3661	0.869682	0.4936124	4.727849	
89.38786	155.6441	0.9636331	0.2672288	4.782419	
94.20484	155.1391	0.9945503	-0.1042577	4.843373	
98.26554	153.7286	0.9446346	-0.3281242	4.298699	
102.5517	152.785	0.9766135	-0.2150029	4.388794	
106.3489	151.6887	0.9607587	-0.2773854	3.952312	
107.3208	151.2879	0.9244567	-0.381287	1.051263	
108.5811	150.1407	0.7395421	-0.6731103	1.704193	
113.0569	148.6469	0.9485592	-0.3165998	4.718516	
117.2073	146.7757	0.911635	-0.4110007	4.55268	
121.4296	144.9439	0.9173848	-0.3980014	4.602579	
123.972	143.5573	0.8779227	-0.4788023	2.895905	
126.001	141.3755	0.6810099	-0.7322741	2.979476	
128.4454	138.5346	0.6522238	-0.7580265	3.747754	
130.2589	135.1227	0.4693379	-0.8830187	3.863969	
131.4587	131.6732	0.3285234	-0.9444959	3.652141	
131.9967	127.9655	0.1436034	-0.9896353	3.746604	
132.1958	124.0308	0.05052427	-0.9987229	3.939709	
132.5587	120.1986	0.0942679	-0.9955469	3.849341	
132.9845	117.3436	0.1475109	-0.9890604	2.886543	
135.0183	114.4711	0.577855	-0.8161394	3.519644	
138.6408	111.5293	0.7762686	-0.6304023	4.666512	
141.8892	109.412	0.8377519	-0.546051	3.877536	
143.8288	107.8106	0.7711267	-0.6366816	2.515268	
145.8271	104.8168	0.5551717	-0.8317358	3.599466	
147.908	101.6768	0.552421	-0.8335653	3.766877	
150.0942	99.0205	0.6354781	-0.7721189	3.440297	
151.4953	96.23041	0.4487427	-0.893661	3.122093	
151.8302	92.54562	0.09053036	-0.9958937	3.699985	
152.0761	89.30338	0.075624	-0.9971364	3.251552	
152.1559	85.54417	0.02121999	-0.9997748	3.760048	
152.2235	82.16613	0.02001555	-0.9997997	3.378721	
152.8081	78.71197	0.1668621	-0.9859802	3.503278	
153.6386	75.2222	0.2315171	-0.9728308	3.587231	
153.6598	70.03589	0.004089524	-0.9999917	5.186353	
152.7714	64.22994	-0.1512546	-0.9884948	5.873522	
152.5958	63.13768	-0.1587543	-0.9873181	1.106292	
152.5655	62.94948	-0.1586586	-0.9873335	0.1906163	
152.714	62.07723	0.1678336	-0.9858153	0.8847963	
153.8378	59.44933	0.3931911	-0.9194568	2.8581	
154.5808	57.06912	0.2979695	-0.9545754	2.49348	
154.634	54.067	0.01772049	-0.999843	3.002592	
154.5328	51.67481	-0.04227137	-0.9991062	2.394329	
152.9176	48.72159	-0.4798393	-0.8773564	3.36604	
151.4196	46.1227	-0.4994014	-0.8663707	2.999746	
149.8042	44.20476	-0.6441942	-0.764862	2.507561	
148.7561	42.42693	-0.5078695	-0.861434	2.063801	
147.7505	40.31387	-0.4297179	-0.9029632	2.34014	
148.653	36.99479	0.2623927	-0.9649612	3.439604	
149.8926	33.9258	0.3745095	-0.927223	3.309871	
151.2195	31.37806	0.4619349	-0.8869138	2.872591	
152.4113	29.01211	0.4498589	-0.8930997	2.649146	
153.4655	25.71142	0.3042709	-0.9525856	3.464974	
154.2153	22.35786	0.2181961	-0.9759049	3.436367	
153.9625	18.51002	-0.06557951	-0.9978473	3.85614	
153.0976	15.67423	-0.2917084	-0.9565073	2.964733	
152.071	12.61921	-0.3185325	-0.9479119	3.222893	
151.0006	8.179624	-0.2343975	-0.9721408	4.566814	
150.6533	6.557401	-0.2093482	-0.9778411	1.658984	
150.5931	6.27606	-0.2092759	-0.9778567	0.287712	
150.3804	5.25554	-0.2039754	-0.978976	1.042435	
150.7729	3.079579	0.1774826	-0.9841239	2.211065	
151.1633	0.8859472	0.1752281	-0.9845278	2.228105	
151.201	-1.407997	0.01642101	-0.9998652	2.294254	
151.1304	-3.644665	-0.03152974	-0.9995028	2.23778	
150.7148	-6.078825	-0.1683085	-0.9857344	2.469388	
149.8275	-7.848201	-0.4482499	-0.8939083	1.979371	
148.1016	-9.117851	-0.8055146	-0.5925759	2.142595	
145.5689	-10.67218	-0.8522972	-0.5230579	2.971616	
143.224	-12.23575	-0.8319992	-0.5547768	2.818385	
141.1265	-13.57228	-0.8433428	-0.5373759	2.48713	
138.1618	-15.03168	-0.8971874	-0.4416502	3.304428	
134.974	-16.44766	-0.9139002	-0.4059389	3.488166	
132.3081	-17.73613	-0.9003547	-0.4351566	2.960937	
129.6215	-18.92424	-0.9145606	-0.404449	2.937602	
127.159	-20.38161	-0.8605864	-0.5093045	2.861485	
125.2258	-21.67605	-0.8309196	-0.5563926	2.326493	
122.5222	-22.99025	-0.8993756	-0.4371769	3.006109	
119.3606	-24.47557	-0.9050946	-0.4252104	3.493139	
116.1513	-25.24274	-0.9725967	-0.2324988	3.299681	
113.8019	-25.47406	-0.9951881	-0.09798274	2.36074	
110.7657	-25.67467	-0.9978243	-0.0659291	3.04286	
107.744	-25.51679	-0.9986379	0.05217646	3.025827	
104.6782	-24.55509	-0.954156	0.2993096	3.213081	
101.5057	-23.19723	-0.9193328	0.3934808	3.450889	
99.55161	-22.68454	-0.9672633	0.2537751	2.02023	
97.55004	-21.89171	-0.9297202	0.3682668	2.152867	
94.75155	-20.75498	-0.9264845	0.3763329	3.02055	
92.21693	-19.3476	-0.8742656	0.4854479	2.899136	
89.47659	-17.16259	-0.7818788	0.6234304	3.504825	
87.46384	-16.27425	-0.914856	0.4037802	2.200063	
85.54235	-16.61231	-0.984873	-0.1732777	1.951006	
84.20683	-18.01241	-0.690222	-0.7235977	1.934911	
82.80285	-19.81406	-0.6146769	-0.788779	2.284101	
80.77446	-21.12201	-0.840426	-0.5419264	2.413525	
78.01588	-21.27003	-0.9985635	-0.05358151	2.762552	
74.37179	-20.4541	-0.9758379	0.2184959	3.734318	
70.69621	-19.37708	-0.9596498	0.281198	3.830122	
67.78764	-18.34395	-0.9423195	0.3347147	3.086606	
65.10255	-18.01752	-0.9926912	0.1206826	2.704859	
62.54815	-19.0792	-0.9234172	-0.3837978	2.766253	
59.35461	-20.55921	-0.9073015	-0.4204807	3.519817	
55.46467	-20.65306	-0.9997091	-0.02411907	3.891078	
51.72499	-19.36965	-0.9458495	0.3246053	3.953776	
48.74101	-18.12069	-0.9224573	0.386099	3.234814	
46.2943	-17.99185	-0.9986166	0.05258388	2.450098	
43.78985	-18.84835	-0.9461978	-0.3235887	2.646863	
41.99866	-19.27766	-0.9724576	-0.2330797	1.841918	
41.68713	-19.35213	-0.9725966	-0.2324991	0.3203047	
40.00086	-19.40175	-0.9995673	-0.0294152	1.687002	
35.93774	-18.09537	-0.9520024	0.3060906	4.267974	
33.0507	-16.60425	-0.8884911	0.4588939	3.249373	
30.10822	-15.32475	-0.9170522	0.398767	3.208631	
27.51166	-14.81939	-0.9815814	0.1910442	2.645286	
25.1204	-13.89782	-0.9331033	0.3596084	2.562696	
22.82169	-12.49652	-0.8538531	0.5205141	2.692154	
21.87353	-11.73821	-0.7809588	0.6245825	1.2141	
20.09691	-10.5486	-0.8309269	0.5563816	2.138122	
17.17663	-9.833311	-0.9712882	0.2379059	3.006602	
15.21754	-9.214253	-0.9535272	0.3013069	2.054575	
13.78761	-8.372875	-0.861869	0.507131	1.659094	
11.68011	-6.424549	-0.7342931	0.6788326	2.870113	
9.83004	-4.020414	-0.6098632	0.7925066	3.033584	
8.763367	-2.427847	-0.556491	0.8308536	1.916784	
8.111618	-1.218345	-0.4743698	0.8803257	1.373925	
5.057371	-1.130826	-0.9995897	0.02864311	3.055501	
2.122724	-1.47948	-0.9930164	-0.1179764	2.955286	
-0.2086611	-2.076212	-0.9687697	-0.2479626	2.406542	
-2.804144	-2.599455	-0.9802784	-0.1976217	2.6477	
-6.849953	-2.93495	-0.9965794	-0.08264025	4.059696	
-7.813986	-2.967328	-0.9994364	-0.03356706	0.9645762	
-10.96112	-2.96501	-0.9999997	0.0007364374	3.147134	
-14.24286	-4.072296	-0.9475185	-0.3197008	3.463507	
-16.51475	-5.850372	-0.7874933	-0.6163232	2.884974	
-18.28569	-7.917347	-0.6506313	-0.7593938	2.721875	
-19.74604	-10.20423	-0.5382026	-0.8428155	2.713383	
-21.09725	-12.4042	-0.5233619	-0.8521105	2.581795	
-21.64434	-14.97925	-0.207818	-0.9781675	2.632519	
-23.52282	-17.64611	-0.5758625	-0.8175465	3.262027	
-24.72956	-19.58805	-0.5278055	-0.8493653	2.286341	
-25.38488	-20.62482	-0.5342937	-0.8452989	1.226515	
-26.44054	-21.88527	-0.6420791	-0.7666383	1.644134	
-26.92164	-22.46856	-0.6362898	-0.7714501	0.7560932	
-27.16339	-22.79106	-0.5997993	-0.8001505	0.4030495	
-27.22126	-22.85752	-0.6566823	-0.7541674	0.08812322	
-27.23131	-22.86906	-0.656703	-0.7541493	0.01530635	
